#curie_map:
#  cdm.rosetta: https://cdm.finos.org/rosetta/
#  common_domain_model: https://w3id.org/lmodel/common-domain-model/
#  linkml: https://w3id.org/linkml/
#  semapv: https://w3id.org/semapv/vocab/
subject_id	subject_label	subject_source	predicate_id	object_id	object_label	object_source	mapping_justification	comment
cdm.rosetta:cdm.base.datetime.CalculationPeriodFrequency.rollConvention	CalculationPeriodFrequency.rollConvention	cdm.rosetta	skos:exactMatch	common_domain_model:rollConvention	slot rollConvention	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationPeriodFrequency.balanceOfFirstPeriod	CalculationPeriodFrequency.balanceOfFirstPeriod	cdm.rosetta	skos:exactMatch	common_domain_model:balanceOfFirstPeriod	slot balanceOfFirstPeriod	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency	type CalculationFrequency	cdm.rosetta	skos:exactMatch	common_domain_model:CalculationFrequency	class CalculationFrequency	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.CalculationFrequency.period	CalculationFrequency.period	cdm.rosetta	skos:exactMatch	common_domain_model:period	slot period	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.monthOfYear	CalculationFrequency.monthOfYear	cdm.rosetta	skos:exactMatch	common_domain_model:monthOfYear	slot monthOfYear	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.dayOfMonth	CalculationFrequency.dayOfMonth	cdm.rosetta	skos:exactMatch	common_domain_model:dayOfMonth	slot dayOfMonth	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.dayOfWeek	CalculationFrequency.dayOfWeek	cdm.rosetta	skos:exactMatch	common_domain_model:dayOfWeek	slot dayOfWeek	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.weekOfMonth	CalculationFrequency.weekOfMonth	cdm.rosetta	skos:exactMatch	common_domain_model:weekOfMonth	slot weekOfMonth	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.offsetDays	CalculationFrequency.offsetDays	cdm.rosetta	skos:exactMatch	common_domain_model:offsetDays	slot offsetDays	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.dateLocation	CalculationFrequency.dateLocation	cdm.rosetta	skos:exactMatch	common_domain_model:dateLocation	slot dateLocation	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.datetime.CalculationFrequency.businessCenter	CalculationFrequency.businessCenter	cdm.rosetta	skos:exactMatch	common_domain_model:businessCenter	slot businessCenter	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.base.datetime.BusinessCenterEnum	enum BusinessCenterEnum	cdm.rosetta	skos:exactMatch	common_domain_model:BusinessCenterEnum	enum BusinessCenterEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.CommodityBusinessCalendarEnum	enum CommodityBusinessCalendarEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CommodityBusinessCalendarEnum	enum CommodityBusinessCalendarEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.BusinessDayConventionEnum	enum BusinessDayConventionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:BusinessDayConventionEnum	enum BusinessDayConventionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.DayOfWeekEnum	enum DayOfWeekEnum	cdm.rosetta	skos:exactMatch	common_domain_model:DayOfWeekEnum	enum DayOfWeekEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.DayTypeEnum	enum DayTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:DayTypeEnum	enum DayTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.PeriodEnum	enum PeriodEnum	cdm.rosetta	skos:exactMatch	common_domain_model:PeriodEnum	enum PeriodEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.PeriodExtendedEnum	enum PeriodExtendedEnum	cdm.rosetta	skos:exactMatch	common_domain_model:PeriodExtendedEnum	enum PeriodExtendedEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.PeriodTimeEnum	enum PeriodTimeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:PeriodTimeEnum	enum PeriodTimeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.TimeUnitEnum	enum TimeUnitEnum	cdm.rosetta	skos:exactMatch	common_domain_model:TimeUnitEnum	enum TimeUnitEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.RollConventionEnum	enum RollConventionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RollConventionEnum	enum RollConventionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.CompoundingTypeEnum	enum CompoundingTypeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:CompoundingTypeEnum	enum CompoundingTypeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.RoundingFrequencyEnum	enum RoundingFrequencyEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RoundingFrequencyEnum	enum RoundingFrequencyEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime
cdm.rosetta:cdm.base.datetime.daycount	cdm.base.datetime.daycount	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_base_datetime_daycount	cdm_base_datetime_daycount	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.base.datetime.daycount.DayCountFractionEnum	enum DayCountFractionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:DayCountFractionEnum	enum DayCountFractionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_datetime_daycount
cdm.rosetta:cdm.base.math	cdm.base.math	cdm.rosetta	skos:exactMatch	common_domain_model:cdm_base_math	cdm_base_math	common_domain_model	semapv:ManualMappingCuration	Rosetta namespace -> LinkML module
cdm.rosetta:cdm.base.math.UnitType	type UnitType	cdm.rosetta	skos:exactMatch	common_domain_model:UnitType	class UnitType	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.UnitType.capacityUnit	UnitType.capacityUnit	cdm.rosetta	skos:exactMatch	common_domain_model:capacityUnit	slot capacityUnit	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.UnitType.weatherUnit	UnitType.weatherUnit	cdm.rosetta	skos:exactMatch	common_domain_model:weatherUnit	slot weatherUnit	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.UnitType.financialUnit	UnitType.financialUnit	cdm.rosetta	skos:exactMatch	common_domain_model:financialUnit	slot financialUnit	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.UnitType.currency	UnitType.currency	cdm.rosetta	skos:exactMatch	common_domain_model:currency	slot currency	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.MeasureBase	type MeasureBase	cdm.rosetta	skos:exactMatch	common_domain_model:MeasureBase	class MeasureBase	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.MeasureBase.value	MeasureBase.value	cdm.rosetta	skos:exactMatch	common_domain_model:value	slot value	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.MeasureBase.unit	MeasureBase.unit	cdm.rosetta	skos:exactMatch	common_domain_model:unit	slot unit	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.Measure	type Measure	cdm.rosetta	skos:exactMatch	common_domain_model:Measure	class Measure	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.MeasureSchedule	type MeasureSchedule	cdm.rosetta	skos:exactMatch	common_domain_model:MeasureSchedule	class MeasureSchedule	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.MeasureSchedule.datedValue	MeasureSchedule.datedValue	cdm.rosetta	skos:exactMatch	common_domain_model:datedValue	slot datedValue	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.base.math.QuantitySchedule	type QuantitySchedule	cdm.rosetta	skos:exactMatch	common_domain_model:QuantitySchedule	class QuantitySchedule	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.QuantitySchedule.multiplier	QuantitySchedule.multiplier	cdm.rosetta	skos:exactMatch	common_domain_model:multiplier	slot multiplier	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.QuantitySchedule.frequency	QuantitySchedule.frequency	cdm.rosetta	skos:exactMatch	common_domain_model:frequency	slot frequency	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.Quantity	type Quantity	cdm.rosetta	skos:exactMatch	common_domain_model:Quantity	class Quantity	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.NonNegativeQuantity	type NonNegativeQuantity	cdm.rosetta	skos:exactMatch	common_domain_model:NonNegativeQuantity	class NonNegativeQuantity	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.NonNegativeStep	type NonNegativeStep	cdm.rosetta	skos:exactMatch	common_domain_model:NonNegativeStep	class NonNegativeStep	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.NonNegativeStep.stepDate	NonNegativeStep.stepDate	cdm.rosetta	skos:exactMatch	common_domain_model:stepDate	slot stepDate	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.NonNegativeStep.stepValue	NonNegativeStep.stepValue	cdm.rosetta	skos:exactMatch	common_domain_model:stepValue	slot stepValue	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.NonNegativeQuantitySchedule	type NonNegativeQuantitySchedule	cdm.rosetta	skos:exactMatch	common_domain_model:NonNegativeQuantitySchedule	class NonNegativeQuantitySchedule	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.Rounding	type Rounding	cdm.rosetta	skos:exactMatch	common_domain_model:Rounding	class Rounding	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.Rounding.roundingDirection	Rounding.roundingDirection	cdm.rosetta	skos:exactMatch	common_domain_model:roundingDirection	slot roundingDirection	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.Rounding.precision	Rounding.precision	cdm.rosetta	skos:exactMatch	common_domain_model:precision	slot precision	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.Schedule	type Schedule	cdm.rosetta	skos:exactMatch	common_domain_model:Schedule	class Schedule	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.Schedule.value	Schedule.value	cdm.rosetta	skos:exactMatch	common_domain_model:value	slot value	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.Schedule.datedValue	Schedule.datedValue	cdm.rosetta	skos:exactMatch	common_domain_model:datedValue	slot datedValue	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..*) -> LinkML slot
cdm.rosetta:cdm.base.math.DatedValue	type DatedValue	cdm.rosetta	skos:exactMatch	common_domain_model:DatedValue	class DatedValue	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.DatedValue.date	DatedValue.date	cdm.rosetta	skos:exactMatch	common_domain_model:date	slot date	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.DatedValue.value	DatedValue.value	cdm.rosetta	skos:exactMatch	common_domain_model:value	slot value	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.NumberRange	type NumberRange	cdm.rosetta	skos:exactMatch	common_domain_model:NumberRange	class NumberRange	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.NumberRange.lowerBound	NumberRange.lowerBound	cdm.rosetta	skos:exactMatch	common_domain_model:lowerBound	slot lowerBound	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.NumberRange.upperBound	NumberRange.upperBound	cdm.rosetta	skos:exactMatch	common_domain_model:upperBound	slot upperBound	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.NumberBound	type NumberBound	cdm.rosetta	skos:exactMatch	common_domain_model:NumberBound	class NumberBound	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.NumberBound.number	NumberBound.number	cdm.rosetta	skos:exactMatch	common_domain_model:number	slot number	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.NumberBound.inclusive	NumberBound.inclusive	cdm.rosetta	skos:exactMatch	common_domain_model:inclusive	slot inclusive	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.MoneyRange	type MoneyRange	cdm.rosetta	skos:exactMatch	common_domain_model:MoneyRange	class MoneyRange	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.MoneyRange.lowerBound	MoneyRange.lowerBound	cdm.rosetta	skos:exactMatch	common_domain_model:lowerBound	slot lowerBound	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.MoneyRange.upperBound	MoneyRange.upperBound	cdm.rosetta	skos:exactMatch	common_domain_model:upperBound	slot upperBound	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (0..1) -> LinkML slot
cdm.rosetta:cdm.base.math.MoneyBound	type MoneyBound	cdm.rosetta	skos:exactMatch	common_domain_model:MoneyBound	class MoneyBound	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.MoneyBound.money	MoneyBound.money	cdm.rosetta	skos:exactMatch	common_domain_model:money	slot money	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.MoneyBound.inclusive	MoneyBound.inclusive	cdm.rosetta	skos:exactMatch	common_domain_model:inclusive	slot inclusive	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.AveragingCalculationMethod	type AveragingCalculationMethod	cdm.rosetta	skos:exactMatch	common_domain_model:AveragingCalculationMethod	class AveragingCalculationMethod	common_domain_model	semapv:ManualMappingCuration	Rosetta type -> LinkML class in cdm_base_math
cdm.rosetta:cdm.base.math.AveragingCalculationMethod.isWeighted	AveragingCalculationMethod.isWeighted	cdm.rosetta	skos:exactMatch	common_domain_model:isWeighted	slot isWeighted	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.AveragingCalculationMethod.calculationMethod	AveragingCalculationMethod.calculationMethod	cdm.rosetta	skos:exactMatch	common_domain_model:calculationMethod	slot calculationMethod	common_domain_model	semapv:ManualMappingCuration	Rosetta attr (1..1) -> LinkML slot
cdm.rosetta:cdm.base.math.AveragingWeightingMethodEnum	enum AveragingWeightingMethodEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AveragingWeightingMethodEnum	enum AveragingWeightingMethodEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_math
cdm.rosetta:cdm.base.math.AveragingCalculationMethodEnum	enum AveragingCalculationMethodEnum	cdm.rosetta	skos:exactMatch	common_domain_model:AveragingCalculationMethodEnum	enum AveragingCalculationMethodEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_math
cdm.rosetta:cdm.base.math.RoundingDirectionEnum	enum RoundingDirectionEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RoundingDirectionEnum	enum RoundingDirectionEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_math
cdm.rosetta:cdm.base.math.RoundingModeEnum	enum RoundingModeEnum	cdm.rosetta	skos:exactMatch	common_domain_model:RoundingModeEnum	enum RoundingModeEnum	common_domain_model	semapv:ManualMappingCuration	Rosetta enum -> LinkML enum in cdm_base_math
